"Theta [deg]","dB(GainLHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='180deg'"
-105,-5.57347803988606,-6.87235974468356,-8.43635349776067,-10.2720717979687,-12.3941745844916,-14.8238342983658,-17.5660261974467,-20.5499865716433,-23.5560851816044,-26.3013841061466,-28.7601061040016,-30.9410570789043,-31.8326339601777,-30.8181214499588,-29.6215270234135,-29.503111210706,-30.7291559790208,-30.8487702209745,-26.1343876657926,-21.125669107767,-17.2576204256596,-14.2837333700574,-11.9433680953588,-10.0530777010642,-8.48417064354076,-7.1516082990627,-6.00941653715854,-5.04325192058029,-4.25814539541817,-3.66565130365945,-3.27512022853111,-3.09074461673138,-3.11324992996525,-3.34378422642678,-3.78734851899281,-4.45390344637302,-5.3567686300174
-104,-5.6009238097674,-6.90176571877269,-8.46499360622158,-10.2973261465547,-12.4128546424617,-14.8295541105093,-17.5443695099079,-20.4752566367061,-23.4060552916624,-26.1032294400148,-28.6018605303847,-30.8840457944665,-31.7544613472653,-30.5796254876842,-29.2826230632231,-29.131771674602,-30.502880103742,-31.3742593121844,-26.6990212751532,-21.4180723746146,-17.4053154780687,-14.356031173418,-11.9748712000327,-10.0633315194266,-8.48504315553969,-7.14995604582911,-6.008376533635,-5.04351200818048,-4.25933084924112,-3.66741949996051,-3.27766114149767,-3.0947080830602,-3.11933981386127,-3.35233940743349,-3.79818609127249,-4.46652385538088,-5.37079366326544
-103,-5.62863720711809,-6.92829759159553,-8.48662327365901,-10.3102000695261,-12.4122035597991,-14.8072283491524,-17.4852695811401,-20.3579413692401,-23.2222359467479,-25.8955437309697,-28.4578208037668,-30.8579719094121,-31.7194266871371,-30.3978734974197,-29.0105403177179,-28.8222895542939,-30.2803611440858,-31.8370668894833,-27.2634218392256,-21.7077348389031,-17.5553769707491,-14.4345400177665,-12.0143221888365,-10.0818390535989,-8.49378364791973,-7.15567160932716,-6.0144097205453,-5.05080565554298,-4.26763691687287,-3.676347131277,-3.2872208048636,-3.10530974009677,-3.13143830736737,-3.36602529601535,-3.81300393341446,-4.48164653293197,-5.38545323004964
-102,-5.65723913370611,-6.95276094990608,-8.50234340900531,-10.3122437769304,-12.3944933300166,-14.7604338155919,-17.394767998625,-20.2079422475087,-23.0173467598555,-25.6884829037795,-28.3321849076082,-30.8626715284318,-31.727330207495,-30.2735357423427,-28.806372036538,-28.5804966137808,-30.0874199678542,-32.2436278230001,-27.8239360676709,-21.9937619444427,-17.708493774454,-14.5203375173801,-12.0627771599833,-10.1094911758915,-8.51106449629994,-7.16920676457936,-6.02779168493503,-5.06530978964292,-4.28322502681835,-3.69264354819517,-3.30408917296651,-3.12292536776917,-3.14999632238797,-3.38535448779719,-3.83236919139434,-4.49989462777805,-5.40143390443307
-101,-5.68739628819996,-6.9760485206894,-8.51340838378004,-10.3052623875476,-12.3623964897656,-14.6933039581675,-17.2794081361651,-20.0347929528098,-22.8018372216001,-25.4889051397561,-28.2265972974336,-30.8963140270839,-31.7772494025515,-30.2070352862504,-28.6708204390737,-28.4102066660592,-29.9432445459074,-32.6088136999285,-28.3765540564325,-22.2751302996005,-17.8652445756166,-14.6143690339852,-12.1211670102689,-10.1470807098662,-8.53749573705762,-7.19098397577192,-6.04879093754857,-5.08720421366191,-4.3062612045065,-3.71652160170866,-3.32855958578798,-3.14793655503968,-3.17547555020403,-3.41085747313601,-3.8568763549396,-4.52193149957027,-5.41948024310106
-100,-5.71980822618574,-6.99912020143616,-8.5211920135796,-10.2912538917667,-12.3188656667978,-14.6102867291022,-17.1457876207313,-19.8471058864391,-22.5838205509596,-25.3010153581212,-28.1408234330977,-30.9557913692577,-31.8677736370164,-30.198785684808,-28.6045867999437,-28.314250950696,-29.8620355035282,-32.9540122540311,-28.9167527132959,-22.5506323359541,-18.0260525814496,-14.7174164586872,-12.1902754771134,-10.1952864121512,-8.57361435200675,-7.22139134214545,-6.07766903338278,-5.11667496600065,-4.33692016007222,-3.74820053736651,-3.36092959169346,-3.18072941098658,-3.20834541055877,-3.44307814783584,-3.88714136143609,-4.54845307341338,-5.44038470083037
-99,-5.75519414140102,-7.02298221554776,-8.527151582321,-10.2723438024703,-12.267010937789,-14.5159184494943,-17.0002073149538,-19.6522851512098,-22.3692839494479,-25.1269796453833,-28.0732520363306,-31.0369779297143,-31.9971283916093,-30.2493344221865,-28.6086174925527,-28.2951628610304,-29.854706989254,-33.3044832026662,-29.4392214043614,-22.818823959696,-18.1911452805109,-14.830071487964,-12.2707207877716,-10.2546598425036,-8.619875609991,-7.2607786515855,-6.11468103314831,-5.15391762584131,-4.37538921101183,-3.78790871475138,-3.40150158506222,-3.2216930584055,-3.24907973921573,-3.48256901417608,-3.92379532433563,-4.58017969645692,-5.46497681900896
-98,-5.79427960924261,-7.0486660154699,-8.53279151156187,-10.2507205210359,-12.2099845944684,-14.4146325336416,-16.8484319249352,-19.4564462518347,-22.1624179252361,-24.9674419023538,-28.0212593984342,-31.1349094793546,-32.163216971758,-30.3594446212026,-28.6842653056094,-28.3556403826449,-29.9303369553282,-33.6869760783806,-29.9374480101028,-23.0779789512654,-18.3605187946917,-14.9527121397863,-12.3629399117265,-10.3256145579606,-8.67664623359967,-7.30945443453395,-6.16007615674373,-5.19914033935313,-4.42187179185577,-3.83588593590265,-3.45058308749046,-3.27121777239745,-3.29815309702146,-3.52988597298272,-3.96747781685251,-4.61784748715428,-5.49411178759705
-97,-5.83778346364329,-7.07720744005785,-8.53962801716774,-10.2285746599215,-12.1508800968087,-14.3106121887623,-16.6955538975232,-19.264470424497,-21.9659655863916,-24.821931281314,-27.9814749297977,-31.2439201672541,-32.3635946487552,-30.5301334836568,-28.8334027686255,-28.4988776936302,-30.0973300039676,-34.1281762918712,-30.4031878875804,-23.3260556617679,-18.5339064327993,-15.0854813165628,-12.4671744661283,-10.408417066272,-8.74419911041841,-7.36768385232337,-6.21409843685078,-5.2525663103879,-4.47659027541738,-3.89238513746924,-3.50848647027408,-3.32969259169325,-3.35603654319323,-3.58558256024646,-4.01882958652337,-4.66219910309287,-5.52865840339552
-96,-5.88640489397474,-7.1096264785102,-8.54915573122084,-10.2080445241537,-12.092648829838,-14.2076877639638,-16.54593944737,-19.0801309939766,-21.7815407236426,-24.6891738599785,-27.9499827455868,-31.3577676345431,-32.5953812560188,-30.7626760291823,-29.0585098017136,-28.7288284879687,-30.3643635607831,-34.6539914765546,-30.8259246488551,-23.560683975918,-18.7107515043705,-15.2282664832683,-12.5834574836758,-10.5031790269787,-8.82270923932552,-7.43568719615932,-6.27698713436368,-5.3144354688654,-4.53978780297158,-3.95767317032099,-3.57552787965661,-3.39750218857552,-3.42319266698421,-3.65020342542165,-4.0784845105024,-4.71397377540382,-5.56948635146612
-95,-5.9408107516201,-7.14690781235403,-8.56281684620743,-10.1911688448876,-12.0380353902525,-14.1092735512126,-16.4032318268045,-18.9062465549761,-21.6098947408233,-24.5673295090514,-27.9224870695289,-31.4697688067547,-32.8551126660287,-31.05857488228,-29.3627484696842,-29.0504437605493,-30.7412173483451,-35.2892245541098,-31.1925621071819,-23.7791830612978,-18.8901852369569,-15.3806799643819,-12.7116004947017,-10.6098502782637,-8.91225058363797,-7.51363871184641,-6.34897662550478,-5.38500499694048,-4.61172879184183,-4.03203035498518,-3.6520250826192,-3.47502273183579,-3.50006961265286,-3.72427678067882,-4.14706052321364,-4.77389636544409,-5.61745262266308
-94,-6.00162294728079,-7.18998210948753,-8.58197290365284,-10.1798468238525,-11.9895298730896,-14.0183356950501,-16.2703889825785,-18.7448326437249,-21.451129655137,-24.4541742277591,-27.894461982096,-31.5729615187107,-33.1385293556295,-31.4194893706905,-29.7500304201413,-29.4699134115366,-31.2395858967909,-36.0566755800792,-31.4877273124283,-23.9786221131474,-19.0710116825259,-15.5420399501463,-12.8511806833134,-10.7282123783477,-9.01279348423238,-7.60166539640392,-6.43029541030973,-5.46454835421283,-4.69269775495675,-4.1157484584715,-3.73829389678459,-3.56261641325065,-3.58709375977254,-3.80830546805031,-4.22514915442022,-4.84266509067633,-5.67338674825731
-93,-6.06940569979938,-7.23970783748516,-8.60787893153378,-10.1758046759343,-11.9493341187276,-13.9373819093416,-16.1497373582573,-18.5972364695825,-21.3048621916776,-24.3472442934591,-27.8612989634164,-31.6602989720491,-33.440302288074,-31.8471084152523,-30.2250754919764,-29.9949301817481,-31.8739623758816,-36.9736473436734,-31.6951115080426,-24.1559356658646,-19.2517026626641,-15.7113530193059,-13.0015282378755,-10.8578724674258,-9.12420225698824,-7.69984533087221,-6.52116381992684,-5.55335239403757,-4.78299602310077,-4.20912668345868,-3.8346427994249,-3.66062422791331,-3.68466063077061,-3.90275619103209,-4.31330320348631,-4.92093743866276,-5.73807438134964
-92,-6.14465226398693,-7.29685315110411,-8.64165925128415,-10.1805671800168,-11.9193380445056,-13.8684641489482,-16.0430286234762,-18.4642477699301,-21.1703464299996,-24.2439537273323,-27.8184585585907,-31.7248746298279,-33.7537043847025,-32.342939803323,-30.7934504664276,-30.6349801492949,-32.662649983362,-38.0410800168449,-31.8000581375997,-24.3081004166714,-19.4304068681736,-15.8872997980099,-13.1617144148114,-10.9982573661378,-9.24623255028669,-7.80820501346092,-6.6217899110538,-5.6517120972549,-4.88293590035355,-4.31246518880565,-3.94136522283356,-3.76935649814365,-3.79312348614054,-4.00804633483695,-4.41202194080073,-5.00931363754929,-5.81223858218876
-91,-6.22777061642795,-7.36207719179799,-8.68428393061178,-10.1954322534505,-11.9011018552349,-13.8131865236161,-15.9514904046795,-18.3461837605365,-21.0465621917606,-24.1416918073233,-27.7616251725569,-31.7601648829135,-34.0702524047494,-32.9079711985093,-31.46156128419,-31.401634381857,-33.6288440453336,-39.2145151495916,-31.793016363602,-24.4323707236205,-19.6049778705987,-16.0682262190583,-13.3305412503111,-11.148607914904,-9.37852796088137,-7.92671503316711,-6.73236292389558,-5.75992235969095,-4.99283169857501,-4.42605556405797,-4.05872893089644,-3.88908050497271,-3.91277893091572,-4.12452765131548,-4.52173306640818,-5.10831687522806,-5.89651796860394
-90,-6.31906741206627,-7.43590991345556,-8.73654454812749,-10.2214462154301,-11.8958399129089,-13.7727120496214,-15.8758652672268,-18.2429485772035,-20.9322749507873,-24.0379030880372,-27.6868568142218,-31.7602670771429,-34.379371174236,-33.5421328606686,-32.2365440035202,-32.3087431369526,-34.8013160229802,-40.3411003795832,-31.6727273582749,-24.5265553495083,-19.7730255917086,-16.2521436067603,-13.5065342506957,-11.3079736090999,-9.52061529266576,-8.05528327071819,-6.85304353830667,-5.87826614655842,-5.11298697846184,-4.55016755225304,-4.18696172865344,-4.02000443592281,-4.04384869035844,-4.25246590790519,-4.64277046668638,-5.21836925595734,-5.99144067301012
-89,-6.41872933919666,-7.51872931687629,-8.7990276517311,-10.2593771541951,-11.9044021857956,-13.7477630077802,-15.8164342924904,-18.1540684956467,-20.8260713428461,-23.9301488814015,-27.5907155151323,-31.720103538613,-34.6681687188387,-34.2434556513464,-33.1259484368068,-33.3722456594395,-36.2127473502149,-41.0880621918808,-31.4477070292097,-24.5893014363078,-19.9319942356467,-16.4367413049324,-13.6879397100668,-11.475207580262,-9.67189768768793,-8.19374462666896,-6.98394998372967,-6.00699816056086,-5.24367716276332,-4.68503114688733,-4.32623257757485,-4.1622566699681,-4.18645651735069,-4.39201539525946,-4.77534659391223,-5.33976225508379,-6.09739280768321
-88,-6.52680079824714,-7.61073473735862,-8.87208402993854,-10.3096836269561,-11.9272493833749,-13.7386105929076,-15.7730228371581,-18.078704282548,-20.7263727888549,-23.8161466790071,-27.4703605728309,-31.6355606094689,-34.9214478634336,-35.0067696571191,-34.1370158802651,-34.6088196554004,-37.8884493574126,-41.0577023684607,-31.1352285457473,-24.6203384097473,-20.0792664331037,-16.6194155289199,-13.8727284575302,-11.6489618953708,-9.83164466178713,-8.34184605343765,-7.12513883513079,-6.14632295157867,-5.38512647245962,-4.83081297366792,-4.47662697110758,-4.3158592008501,-4.34059897279147,-4.54318696238889,-4.91951805989102,-5.47262019062826,-6.21457989334005
-87,-6.6431566193466,-7.71191459557634,-8.95579168151069,-10.3724757900212,-11.9644180779409,-13.7450502180848,-15.7449867574551,-18.0156417734403,-20.6314285634245,-23.6937828393596,-27.3235871213288,-31.5035372370951,-35.1220950880979,-35.8217366709822,-35.2751946460819,-36.0313352431977,-39.8001457438756,-40.1980586339306,-30.7582636266246,-24.6206306786344,-20.2122883080431,-16.7973172487417,-14.0586077155697,-11.8276829805501,-9.99897784596732,-8.49922541156007,-7.27657905517797,-6.29636611743643,-5.53747786297233,-4.98758560298028,-4.6381151703513,-4.48069375680413,-4.50610858764437,-4.70580802051312,-5.07514280684659,-5.61685500167142,-6.34297948291345
-86,-6.76746833681618,-7.82200681883007,-9.04991019642041,-10.4474660132374,-12.0154723592804,-13.7663594089913,-15.7311778593467,-17.9632615714267,-20.5392890119937,-23.561094252202,-27.1487975403999,-31.3218905142628,-35.2519472564423,-36.6699884657156,-36.541304168733,-37.6360125012386,-41.7162468402261,-38.8751806257033,-30.3417340404758,-24.5923974978321,-20.3287038511665,-16.9674199188679,-14.2430422375258,-12.0096067190781,-10.1728509897583,-8.66538239250955,-7.43811752551385,-6.45713690755962,-5.70075430639774,-5.15528813137883,-4.8105116226197,-4.65645893139839,-4.68260770365024,-4.87947276845679,-5.24182704475472,-5.77211046204123,-6.48228307317287
-85,-6.89916239874448,-7.94045002391671,-9.15382422526606,-10.5339061772559,-12.0794390093586,-13.8012359331281,-15.7298879672912,-17.9194889534494,-20.447759717642,-23.4162167244579,-26.9449024167925,-31.0892838062904,-35.2931154366456,-37.5212532373554,-37.926546237692,-39.3702668093245,-42.9492651798158,-37.4641858345565,-29.909368379192,-24.5389799109102,-20.4264805801413,-17.1266046406915,-14.4232848929437,-12.1927524453382,-10.3520225659942,-8.83963948059621,-7.60943396557181,-6.62848015932997,-5.87480939475496,-5.33367604437449,-4.99342362169229,-4.84261644573181,-4.86945116275162,-5.06348082077023,-5.41886011360831,-5.9376939632017,-6.63182545053022
-84,-7.03736868463551,-8.06632362670335,-9.26647395589717,-10.6305093807682,-12.1547240940748,-13.847715034801,-15.738772235327,-17.8817260231441,-20.3543384524906,-23.2573014201934,-26.7111594668162,-30.8049630402146,-35.2295627493094,-38.3288272443183,-39.4048590649595,-41.0691224383856,-42.7504178453078,-36.1595904524393,-29.4817669818377,-24.4645613404113,-20.5040037860638,-17.2717560875832,-14.5964153719685,-12.3749147119089,-10.5350192013781,-9.02109072482065,-7.78998281346047,-6.81001511420221,-6.05926487555209,-5.52225808567487,-5.18618709068833,-5.03832460907283,-5.06565608668185,-5.2567625994669,-5.60513569495844,-6.11249434137738,-6.79050004697272
-83,-7.18085796363872,-8.19827547856348,-9.38627127294547,-10.7353550284146,-12.239010692852,-13.9030669360618,-15.7547547147127,-17.8467702886754,-20.2561389654458,-23.0824055657989,-26.4469706244598,-30.4685039685305,-35.0485829662082,-39.0259734247276,-40.9243139386344,-42.4036457518614,-41.4862596937501,-35.03077866057,-29.0756000358704,-24.3737705542617,-20.560115613336,-17.3998579265637,-14.759383816684,-12.5536514549523,-10.7200882643966,-9.20853606895231,-7.97891943893884,-7.00105837196883,-6.25343247455253,-5.72021772337127,-5.38778741099491,-5.24235729345162,-5.26981744727538,-5.45779050002003,-5.79905860484078,-6.29488516850882,-6.95665997378962
-82,-7.32796765225309,-8.33443669212768,-9.51100191293945,-10.8457787261398,-12.3291408639655,-13.9636798427062,-15.773923410418,-17.8107276370255,-20.149809294798,-22.8893694052704,-26.1516671190554,-30.0795837526113,-34.7418316534119,-39.5270005870733,-42.4051211955896,-43.042675408213,-40.021694592084,-34.0930007516087,-28.7035338103558,-24.2712059601978,-20.5940790615299,-17.5080727158854,-14.9090542929583,-12.7262671983137,-10.9051384561613,-9.40039933471604,-8.17500815783439,-7.20052822845904,-6.45621739948289,-5.92631702570232,-5.59676371236704,-5.45300754707914,-5.48000926885153,-5.66447629231525,-5.99843811405523,-6.48261486663534,-7.12800656657994
-81,-7.4765167151518,-8.47232538632431,-9.63771694914577,-10.9582527401945,-12.420990673926,-14.0249403895107,-15.7914287656039,-17.7689334955859,-20.0314574479878,-22.675697544549,-25.82431826996,-29.637831087256,-34.3057581477466,-39.738584548063,-43.7567888289296,-43.0359768793795,-38.7812649934643,-33.3428773135045,-28.3744501930663,-24.1609167243869,-20.6054557240614,-17.5937898157873,-15.042241640723,-12.8897904635221,-11.0876684344498,-9.59462897378323,-8.3765102372752,-7.40682822315733,-6.66600157815338,-6.13878167860888,-5.81109634248438,-5.66797673055422,-5.69367354628884,-5.87405792198014,-6.20037184998499,-6.6726884553016,-7.30147104145443
-80,-7.62371317470945,-8.6087446282063,-9.76262194259203,-11.0682696934505,-12.5093559631056,-14.0811334045948,-15.8014090222963,-17.7159037789617,-19.8966036656628,-22.4384686230946,-25.4636011239715,-29.1427985484567,-33.7415463608336,-39.5839500815606,-44.9085160481501,-42.799277799313,-37.8765618238936,-32.7722130962755,-28.093621179864,-24.0458634109305,-20.5938983186209,-17.654627048923,-15.155735082782,-13.0409458852795,-11.2646857010206,-9.78858285159362,-8.58105192513853,-7.6177094162964,-6.88050648672478,-6.35516801885,-6.02807987511339,-5.88425329559372,-5.90750283639746,-6.08298337677183,-6.40112938980308,-6.86125126046767,-7.4731007710135
-79,-7.7660618666684,-8.73968535112508,-9.8809795818456,-11.1702521139165,-12.5878786766294,-14.1253958386372,-15.7969774952361,-17.6453460065034,-19.7401850022135,-22.1743014917211,-25.0677644084159,-28.5940785124855,-33.0547952925186,-39.0312362664181,-45.7902859636757,-42.7468684059493,-37.3249043051506,-32.3723119022664,-27.8625993549396,-23.9273669667599,-20.5588727326201,-17.6883783419999,-15.2463037165197,-13.176123955921,-11.4326215842797,-9.97890220160713,-8.78547623209619,-7.83011448715761,-7.09663913002687,-6.57221704850674,-6.24418866919724,-6.09799064394387,-6.11732851857424,-6.28680604586054,-6.59605207648987,-7.04349286642844,-7.63797002075149
-78,-7.89928608935801,-8.86025270426787,-9.9870515806362,-11.2575228712255,-12.6490577008833,-14.1497734341332,-15.7703176597505,-17.5502680413042,-19.556642307997,-21.8794068036491,-24.6347107294269,-27.9915517881323,-32.2550818119741,-38.1068771372808,-46.1850659635262,-43.184297184212,-37.131757247825,-32.1339562141164,-27.6786471764075,-23.8045496931808,-20.499337683686,-17.6929099672272,-15.3106830827634,-13.2913549986791,-11.5872534629215,-10.1613861558222,-8.98568864973303,-8.04001319274268,-7.31033131247428,-6.78570729531499,-6.45494934170803,-6.30440137679282,-6.31803516809702,-6.48011505677676,-6.7794952198438,-7.21359964952854,-7.79014521022835
-77,-8.01828447422639,-8.9646436027342,-10.0741166908917,-11.3223837942308,-12.6843998849765,-14.1454375131962,-15.7129361902204,-17.4232223407224,-19.3401181963468,-21.5497474323878,-24.1622044972645,-27.3357217877294,-31.3553750734312,-36.8831373491605,-45.6069941824025,-44.4458369821031,-37.3144777645987,-32.0443262529825,-27.5335727329593,-23.6737853558942,-20.4134226342308,-17.6660207864001,-15.3455482916029,-13.3822987435108,-11.7236523707774,-10.3308873610169,-9.17651705138507,-8.24224905235976,-7.5163927143395,-6.99032876978379,-6.65484487571475,-6.49769553529958,-6.50353172702761,-6.65653435206922,-6.94484920512502,-7.3647945561898,-7.92274468445988
-76,-8.11715259015269,-9.04621216428487,-10.134610299411,-11.3563559163552,-12.6847678940064,-14.1031134376022,-15.6161128439541,-17.2567109152182,-19.0847828191269,-21.1813167014176,-23.6481897141135,-26.628056885596,-30.3712010595072,-35.4505521702432,-43.7727918720922,-47.2349268956951,-37.9035823850512,-32.0799571898382,-27.411941410221,-23.5282172028412,-20.2981567362488,-17.6052948052283,-15.3474868200971,-13.4442660208897,-11.836181979678,-10.4812607520931,-9.35161984296983,-8.43043170545982,-7.70841269796552,-7.17961394183157,-6.83728761907763,-6.67110157340004,-6.6668198592813,-6.80883269511879,-7.08468339975815,-7.48950910841125,-8.02813786846173
-75,-8.1893046688145,-9.09766395509889,-10.1604306239518,-11.3506254771974,-12.6409602811409,-14.0137405295873,-15.4715507199141,-17.0437450872998,-18.7852792902489,-20.770519147646,-23.0911744533054,-25.8712518799048,-29.3195469054072,-33.8939535118039,-41.1374798611766,-54.4013626351288,-38.9081706205495,-32.1934673958172,-27.2889333557625,-23.3574773232309,-20.1493132107027,-17.5079847079478,-15.3129913582171,-13.4722930339176,-11.9185814836373,-10.6054093825319,-9.50349224743679,-8.59692669851335,-7.87876247255783,-7.34597628761513,-6.994710002443,-6.817016774032,-6.80020413667763,-6.92918764308051,-7.19105467387118,-7.57972793752727,-8.09832121185965
-74,-8.22772960391766,-9.11141298931713,-10.1434384404622,-11.2967051716957,-12.5445067482938,-13.8693201006363,-15.2721697289549,-16.7785058713463,-18.4372443361392,-20.3146078235809,-22.4906147055868,-25.0693345007885,-28.2176473413044,-32.2806380657661,-38.3172462404742,-55.9686797558945,-40.135228278994,-32.2930841431828,-27.1288048508753,-23.1478369930176,-19.9614415167869,-17.3709700029883,-15.2384974751321,-13.4612889389669,-11.9641661128001,-10.695478176702,-9.62363306961482,-8.73300917655132,-8.01876272452363,-7.48091655363848,-7.11882587829644,-6.92733159219503,-6.89568010715353,-7.00963206338069,-7.25600286471973,-7.62752244059521,-8.12548081203887
-73,-8.22540107210796,-9.08011042762415,-10.0761352445893,-11.1872573921149,-12.3885821270467,-13.6638252597005,-15.0129149496393,-16.4569983574225,-18.0378220493371,-19.8121040592655,-21.8472192188293,-24.2275825490899,-27.081874946613,-30.658504970658,-35.6196756259725,-44.5643616984848,-40.6452369240364,-32.2256208867961,-26.8859906607462,-22.8830862206246,-19.7281555117982,-17.1908299130957,-15.120489527859,-13.4062710820066,-11.9661694969462,-10.7432401792419,-9.70293328333462,-8.82924942971659,-8.11908143112773,-7.57545112652248,-7.20110227567225,-6.99395127770936,-6.9455073232419,-7.042675681964,-7.27221343006227,-7.62574339715421,-8.1027015089187
-72,-8.17583006123255,-8.9973086651354,-9.95244226783399,-11.0169494034078,-12.1688628017941,-13.3939777687802,-14.6914024210496,-16.0775610387234,-17.5860661410674,-19.2631129538183,-21.1631071323622,-23.3522675566616,-25.9269159288226,-29.0590371940839,-33.1333032216322,-38.915868389138,-39.0652898198911,-31.8015554271505,-26.5115290205427,-22.5463808513193,-19.4427165826021,-16.9640562621312,-14.9556886986368,-13.3026869609065,-11.9182271946624,-10.7406909227776,-9.73232005889136,-8.87617173633252,-8.17039815571372,-7.62078364163329,-7.23344192871074,-7.00949250052657,-6.94292316745492,-7.02203804371865,-7.23376753601776,-7.56877995999304,-8.02471955038356
-71,-8.07370181971511,-8.85816769815115,-9.76843968386719,-10.7831535827089,-11.8841138565665,-13.0596885538737,-14.3082336602728,-15.641102701263,-17.0831347873036,-18.6694608670832,-20.4417820501309,-22.4502825713347,-24.7653040166338,-27.5015014344258,-30.862572175675,-34.9576917269092,-36.0601200951548,-30.8978954396883,-25.9656354827981,-22.1229959083307,-19.098885864706,-16.6874039649751,-14.7413186905806,-13.146798343016,-11.8149605629564,-10.6808108533813,-9.70362634442125,-8.8651621478947,-8.1643047200756,-7.60917430001522,-7.20901072149096,-6.96806797091797,-6.88289077672509,-6.94336905435953,-7.13684193140357,-7.45323754305988,-7.88856608632829
-70,-7.91549179463268,-8.66006464598063,-9.52289480708651,-10.4863090429223,-11.5363408161314,-12.6640340731112,-13.8668891487082,-15.1510015328064,-16.53222607566,-18.0346199133931,-19.6879299768024,-21.5287306378526,-23.6072813819224,-25.9967166481405,-28.787371148712,-31.839874475076,-32.9634760278677,-29.557183875755,-25.2318064357906,-21.6034000768255,-18.691924475445,-16.3583391368935,-14.4754201882725,-12.9360762068617,-11.652574201881,-10.5583836749571,-9.61056477261002,-8.78950217834174,-8.09431582848001,-7.53487363550307,-7.12306873224298,-6.86601054019932,-6.76272673885319,-6.80479811774626,-6.98019642004192,-7.27837203238609,-7.69394349709272
-69,-7.69992929023956,-8.40296034506014,-9.21743846301165,-10.1298408415006,-11.1304615217901,-12.2127768042075,-13.3732316338577,-14.6126917435218,-15.9382670268774,-17.3634361015299,-18.9070883105689,-20.5945444358814,-22.4608983373881,-24.5499288042696,-26.8832519330513,-29.2362711248165,-30.1918455795825,-27.9459816746361,-24.3233663929843,-20.985606852575,-18.2195283512684,-15.975506758995,-14.1571616366909,-12.6695352766145,-11.429347653272,-10.370699216682,-9.44960015575042,-8.6453100766946,-7.95677376584373,-7.39491564849069,-6.97361510434686,-6.70236424800367,-6.5824528371352,-6.60717083550729,-6.76532034437295,-7.04616373623302,-7.44323269590461
-68,-7.42819412773772,-8.08942498064118,-8.85633949951933,-9.7196615456123,-10.6735971342441,-11.7135701086933,-12.8347561719647,-14.0330425815672,-15.3074288085043,-16.6617224149352,-18.1052551105106,-19.6541845961677,-21.3322533235347,-23.1628346270598,-25.1274905267384,-26.9852198043332,-27.7622947712457,-26.23401623824,-23.2773559104886,-20.2758110615116,-17.6824493535973,-15.539116498192,-13.7870808823604,-12.347935024604,-11.1459040598464,-10.1179609616692,-9.22048948754204,-8.43213768777523,-7.75140466243687,-7.1895575993911,-6.76167324703499,-6.47900938611358,-6.34477589161006,-6.35390831700838,-6.49619796245778,-6.76101139239783,-7.14113076573555
